party_A,party_B,party_C,party_D
5.497787143782138,5.939573610693203,2.061670178918302,2.0371264863121317
2.3316507975861747,2.9943304979527716,4.8351074434155406,1.1535535524900022
0.9572040116406401,1.8407769454627694,4.172427743048944,5.890486225480862
0.1227184630308513,3.2397674240144743,1.7671458676442586,5.375068680751287
2.184388641949153,2.0371264863121317,0.44178646691106466,2.2580197197676637
1.030835089459151,3.3870295796514958,3.2397674240144743,6.234097921967246
4.908738521234052,3.485204350076177,2.2334760271614935,5.448699758569798
0.6135923151542565,0.7853981633974483,0.2699806186678728,4.71238898038469
3.902447124381071,3.5833791205008576,1.4971652489763858,4.025165587411922
4.000621894805752,2.405281875404685,3.80427235395639,2.061670178918302
0.5399612373357456,1.6935147898257479,4.614214209960009,3.2888548092268146
2.82252464970958,1.8653206380689396,5.988660995905543,1.055378782065321
3.6079228131070282,1.227184630308513,1.5953400194010667,6.234097921967246
4.0987966652304335,1.718058482431918,1.6689710972195777,3.877903431774901
2.748893571891069,4.074252972624263,3.2643111166206444,1.5707963267948966
3.5588354278946874,1.8407769454627694,3.141592653589793,0.4908738521234052
0.662679700366597,3.6324665057131984,4.049709280018092,5.6941366846315
5.473243451175968,5.964117303299373,1.8407769454627694,0.39269908169872414
2.724349879284899,0.7363107781851077,0.1718058482431918,2.8716120349219203
5.473243451175968,5.8659425328746915,2.748893571891069,2.5770877236478773
3.2888548092268146,5.64504929941916,3.043417883165112,0.9081166264282996
6.135923151542564,0.0,4.221515128261284,2.2580197197676637
2.3071071049800045,2.429825568010856,3.730641276137879,0.2454369260617026
3.215223731408304,5.399612373357457,0.5154175447295755,6.258641614573416
4.147884050442774,2.5034566458293663,1.88986433067511,4.957825906446392
2.6998061866787286,1.5462526341887264,2.8716120349219203,0.22089323345553233
4.270602513473625,1.88986433067511,1.227184630308513,2.773437264497239
5.522330836388308,5.66959299202533,3.6570101983193686,2.1353012567368124
1.521708941582556,2.3316507975861747,4.466952054322987,0.9817477042468103
2.478912953223196,3.509748042682347,1.8653206380689396,1.5462526341887264
3.043417883165112,3.80427235395639,1.6198837120072371,1.0062913968529805
6.234097921967246,2.5280003384355365,5.5714182216006485,0.44178646691106466
3.877903431774901,3.902447124381071,0.7363107781851077,1.718058482431918
2.2089323345553233,1.8653206380689396,0.7363107781851077,4.246058820867455
4.417864669110647,0.8099418560036186,0.6872233929727672,3.6324665057131984
5.154175447295755,1.8407769454627694,2.282563412373834,5.988660995905543
1.521708941582556,0.859029241215959,0.9572040116406401,2.8716120349219203
2.9943304979527716,0.04908738521234052,2.9943304979527716,5.546874528994478
3.80427235395639,5.66959299202533,0.5645049299419159,6.234097921967246
4.3933209765044765,3.730641276137879,0.4908738521234052,2.3316507975861747
1.7426021750380885,4.491495746929157,1.8407769454627694,3.6324665057131984
0.19634954084936207,0.07363107781851078,3.77972866135022,1.6935147898257479
3.3624858870453256,1.718058482431918,3.141592653589793,2.061670178918302
1.1535535524900022,5.424156065963627,4.884194828627882,6.209554229361076
5.890486225480862,1.8407769454627694,3.6079228131070282,3.067961575771282
3.411573272257666,2.6998061866787286,1.325359400733194,4.8351074434155406
0.8835729338221293,2.5280003384355365,5.080544369477243,0.9326603190344698
3.9269908169872414,4.196971435655114,2.5034566458293663,1.7916895602504288
4.516039439535327,5.66959299202533,4.491495746929157,4.246058820867455
0.8835729338221293,1.325359400733194,1.6935147898257479,1.88986433067511
0.4172427743048944,3.9515345095934116,1.9880391010997909,3.9269908169872414
4.663301595172349,0.859029241215959,2.650718801466388,5.056000676871073
5.497787143782138,1.055378782065321,0.859029241215959,2.82252464970958
1.3989904785517047,4.319689898685965,5.056000676871073,2.3316507975861747
0.22089323345553233,1.6689710972195777,0.4172427743048944,5.006913291658733
4.172427743048944,4.663301595172349,5.66959299202533,3.7551849687440497
3.3379421944391554,3.5588354278946874,4.196971435655114,2.380738182798515
0.14726215563702155,3.043417883165112,0.7853981633974483,2.5034566458293663
1.3989904785517047,1.9389517158874505,4.049709280018092,4.81056375080937
4.491495746929157,0.7117670855789375,0.0,1.8407769454627694
2.5770877236478773,5.154175447295755,5.5714182216006485,1.521708941582556
3.8533597391687304,5.66959299202533,5.031456984264903,0.36815538909255385
3.3624858870453256,2.9697868053466014,5.424156065963627,1.9389517158874505
3.9515345095934116,5.497787143782138,3.0925052683774528,4.933282213840222
3.9760782021995817,5.375068680751287,3.067961575771282,4.491495746929157
4.147884050442774,0.04908738521234052,4.3933209765044765,4.000621894805752
0.8099418560036186,3.6079228131070282,0.39269908169872414,0.2945243112740431
0.0,4.76147636559703,1.5462526341887264,4.049709280018092
